"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Verkehr","Motorisierungsgrad","gesamt","43.2","35297","81661","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Motorisierungsgrad","gesamt","45.8","17241","37607","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Motorisierungsgrad","privat","39.8","40134","100724","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Motorisierungsgrad","privat","34.5","21350","61886","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Verkehr","Motorisierungsgrad","gesamt","43.5","20317","46707","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Motorisierungsgrad","privat","41.4","19322","46707","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Verkehr","Motorisierungsgrad","privat","38.8","23360","60215","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","12","12 Schwabing - Freimann"
"Verkehr","Motorisierungsgrad","gesamt","37.6","16842","44761","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Motorisierungsgrad","privat","46","35793","77850","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Motorisierungsgrad","gesamt","42.4","14888","35113","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","6","06 Sendling"
"Verkehr","Motorisierungsgrad","privat","49.8","13431","26977","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Motorisierungsgrad","gesamt","46.7","17528","37566","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Motorisierungsgrad","privat","41.6","19376","46546","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","10","10 Moosach"
