"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","61,5","1518","2469","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","64,2","1263","1968","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","20","20 Hadern"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","21,6","373","1726","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","6","06 Sendling"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","12","146","1213","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","27","667","2469","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","20,3","591","2915","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","66,4","1146","1726","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","6","06 Sendling"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","68,1","1885","2767","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","62,6","33861","54061","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Gesamtstadt","#100","Stadt München"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","16,7","395","2360","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
