"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Grundschüler_innen","Nationalität","deutsch","86,6","1536","1774","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Grundschüler_innen","Nationalität","deutsch","85,3","1792","2100","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Grundschüler_innen","Nationalität","deutsch","79,3","28427","35852","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Gesamtstadt","#100","Stadt München"
"Grundschüler_innen","Nationalität","ausländisch","13,4","238","1774","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Grundschüler_innen","Nationalität","deutsch","82,7","1676","2027","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Grundschüler_innen","Nationalität","ausländisch","15,9","188","1182","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Grundschüler_innen","Nationalität","deutsch","76,3","1023","1340","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Grundschüler_innen","Nationalität","deutsch","84,5","1689","1998","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Grundschüler_innen","Nationalität","ausländisch","21,6","299","1385","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","10","10 Moosach"
"Grundschüler_innen","Nationalität","ausländisch","20,8","254","1221","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","25","25 Laim"
